source_file,source_fragment,probable_reading,status,notes
sorpozhivugal/aabasa170259_2.md,Political legal and historical assertions,Translated in source voice,source_claim,"Assertions about the Bill, police powers, South African permit laws, and punishment were not independently verified."
sorpozhivugal/ideal_society.md,All source pages,English source OCRed with Tamil model,wrong_language,"The ten scans contain English text, but OCR language tam produced unusable mixed-script output. English re-OCR is required before source-faithful translation; file is not counted complete."
sorpozhivugal/thithikkkum.md,தித்திக்கும் தேன்தமிழில் தெவிட்டாத திருக்குறள்,The Never-Cloying Tirukkural in Honey-Sweet Tamil,title_translation,"The linked sweetness images are preserved without flattening both Tamil adjectives into one English word."
sorpozhivugal/thithikkkum.md,இசையரசு தண்டபாணி தேசிகர்,sovereign of music Dandapani Desikar,honorific,"The artistic honorific is translated and the personal name transliterated."
sorpozhivugal/thithikkkum.md,நாவலர்,Navalar,honorific,"The source supplies only the honorific; English does not add an identity not stated in this document."
sorpozhivugal/thithikkkum.md,ஒருவித 'களை',a certain radiance,contextual,"களை denotes an expressive glow or distinctive appearance in the imagined flute-playing face."
sorpozhivugal/thithikkkum.md,பிறப்பொக்கும் எல்லா உயிர்க்கும்,All beings are equal by birth,source_allusion,"The source quotes the opening of Tirukkural 972; English gives its familiar contextual sense while Tamil remains verbatim."
sorpozhivugal/thithikkkum.md,Social cultural and historical assertions,Translated in source voice,source_claim,"Claims about language, caste, cultural loss, government practice, and Valluvar are not independently verified."
sorpozhivugal/kaikodukkum.md,கை கொடுக்கும் கரங்கள்,Hands Extended in Support,title_translation,"The idiom and its surrounding assurances indicate helping hands rather than a literal transaction."
sorpozhivugal/kaikodukkum.md,இதம் நடத்துவோர்,இதழ் நடத்துவோர் / journalists,verified_image,"The page 3 scan clearly prints இதழ் நடத்துவோர்; the correction is applied only in English and the Tamil source remains verbatim."
sorpozhivugal/kaikodukkum.md,பாருக்குள்ளே நல்ல நாடு,the finest country on earth,source_allusion,"An allusion to Bharati is translated contextually without adding verse not printed in the source."
sorpozhivugal/kaikodukkum.md,பயன்தரத்தக்க வாய்ப்பாகக் ௧௬த,பயன்தரத்தக்க வாய்ப்பாகக் கருத,verified_image,"The page 5 scan clearly supplies கருத; translated as regarded as a useful opportunity."
sorpozhivugal/kaikodukkum.md,மற்றவர்களின் கருத்தறிவதிலே,learning the views of others,verified_image,"The final scan confirms this is part of a complete closing list of qualities needed in Union-state relations."
sorpozhivugal/kaikodukkum.md,Political administrative economic and historical assertions,Translated in source voice,source_claim,"Claims about governance, prices, production, state governments, Union relations, and the 1967 political situation were not independently verified."
sorpozhivugal/aasiriyar.md,சிறப்புச் சொற்பொழிவின் சுருக்கம்,summary of the special address,title_layout,"The source explicitly labels the text a summary; English does not present it as a verbatim transcript."
sorpozhivugal/aasiriyar.md,நேரு ஆதார பயிற்சிப் பள்ளி,Nehru Basic Training School,historical_term,"Basic is the period educational designation in the source."
sorpozhivugal/aasiriyar.md,அகமும் புறமும் படித்து,however widely they may read,contextual,"The idiom conveys extensive learning; English avoids an unhelpfully literal inside-and-out rendering."
sorpozhivugal/aasiriyar.md,பண்டாரம் பாதுஷாக்கள்,a mendicant or a padishah,cultural_term,"The contrasting social types are retained conservatively and explained in Translator Notes."
sorpozhivugal/aasiriyar.md,அறிவட்டி அக்க வேலையில்,அறிவூட்டி அந்த வேலையில்,probable,"Context indicates imparting knowledge and working enthusiastically in that task; the resolution appears only in English."
sorpozhivugal/aasiriyar.md,புத்துலக வெலாற்றை,புத்துலக வரலாற்றை / the history of a new world,probable,"Clear contextual OCR damage; Tamil source remains verbatim."
sorpozhivugal/aasiriyar.md,Educational social political and historical assertions,Translated in source voice,source_claim,"Claims and examples concerning salaries, curricula, the Congo, mythology, science, currency, and social reform were not independently verified."
sorpozhivugal/allal_agala.md,Image 3 substantial opening and middle text omitted by OCR,Re-OCR required,missing_ocr_text,"Visual inspection shows that the corrected OCR file begins Image 3 well below the scan's opening and omits substantial paragraphs before the aluminium-factory discussion. The work is not counted complete."
sorpozhivugal/jananayagathin.md,பாசறை,camp or encampment,cultural_term,"The military-organisational image links the title to the source's weapons and struggle metaphors."
sorpozhivugal/jananayagathin.md,நமது பரணி,our heroic song,cultural_term,"பரணி is a Tamil heroic poetic genre; English conveys its function while the source term remains verbatim."
sorpozhivugal/jananayagathin.md,உங்களை தாடி யோசனை கேட்கவும்,உங்களை நாடி யோசனை கேட்கவும்,probable,"Context clearly indicates seeking comrades out for advice; the resolution appears only in English."
sorpozhivugal/jananayagathin.md,நாவலர்,Navalar,honorific,"The source supplies only the honorific and English does not add an identity."
sorpozhivugal/jananayagathin.md,நம் நாடு,Nam Nadu,publication_title,"The Tamil journal title is transliterated rather than translated as an ordinary phrase."
sorpozhivugal/jananayagathin.md,Organisational political and historical assertions,Translated in source voice,source_claim,"Claims about the movement's founding, elections, committees, rules, finances, membership, and democratic practice were not independently verified."
sorpozhivugal/manavamanigalin.md,1ாடயாணவாமணிகளின் மாணிக்கத் தொண்டு,மாணவமணிகளின் மாணிக்கத் தொண்டு / The Precious Service of Student Gems,verified_image,"The scan title is clear despite severe OCR damage; the correction appears in the English heading while Tamil source remains verbatim."
